,corredor_armazem,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,performance_prioridade_envio,performance_modo_envio,faixa_desconto,performance_faixa_desconto,corredor_armazem_A,corredor_armazem_B,corredor_armazem_C,corredor_armazem_D,corredor_armazem_F,performance_prioridade_envio_Atraso crítico,performance_prioridade_envio_Atraso problemárico,performance_prioridade_envio_Atraso tolerável,performance_prioridade_envio_Não houve atraso,performance_modo_envio_Atraso Crítico na Entrega por Aviao,performance_modo_envio_Atraso Crítico na Entrega por Caminhao,performance_modo_envio_Atraso Crítico na Entrega por Navio,performance_modo_envio_Atraso Problemático na Entrega por Aviao,performance_modo_envio_Atraso Problemático na Entrega por Caminhao,performance_modo_envio_Atraso Problemático na Entrega por Navio,performance_modo_envio_Atraso Tolerável na Entrega por Aviao,performance_modo_envio_Atraso Tolerável na Entrega por Navio,performance_modo_envio_Não houve atraso,faixa_desconto_Desconto abaixo da média,faixa_desconto_Desconto acima ou igual à média,performance_faixa_desconto_Atraso na Entrega com Desconto Abaixo da Média,performance_faixa_desconto_Entrega no Prazo com Desconto Abaixo da Média,performance_faixa_desconto_Entrega no Prazo com Desconto Acima da Média
1759,F,2,-0.5688677626835891,-0.5688677626835891,0.3078159240321402,-0.5688677626835891,1,1,-0.5688677626835891,0.3078159240321402,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1760,A,2,0.3650094835305501,0.3650094835305501,0.07830533235938641,0.3650094835305501,2,1,0.3650094835305502,0.07830533235938641,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1761,B,2,0.6985370714641714,0.6985370714641714,0.10138787436084734,0.6985370714641714,1,0,0.6985370714641714,0.10138787436084734,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1762,C,2,3.2333467397596927,3.2333467397596927,0.15719503287070855,3.2333467397596927,2,1,3.2333467397596927,0.15719503287070855,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1763,F,2,-0.035223621989795235,-0.035223621989795235,0.4113951789627466,-0.035223621989795235,2,0,-0.035223621989795194,0.4113951789627466,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1764,D,2,2.232763975958829,2.232763975958829,0.0032140248356464507,2.232763975958829,1,1,2.232763975958829,0.0032140248356464507,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1766,A,2,2.499586046305726,2.499586046305726,0.43666910153396643,2.499586046305726,1,0,2.499586046305726,0.43666910153396643,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1767,B,2,1.6324143176783106,1.6324143176783106,0.1789627465303141,1.6324143176783106,2,0,1.6324143176783106,0.1789627465303141,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1768,C,2,2.6329970814791746,2.6329970814791746,0.0831263696128561,2.6329970814791746,0,0,2.6329970814791746,0.0831263696128561,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1769,F,2,1.2988867297446895,1.2988867297446895,0.39766252739225716,1.2988867297446895,2,0,1.2988867297446895,0.39766252739225716,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1770,D,2,0.2315984483571017,0.2315984483571017,0.3744338933528123,0.2315984483571017,0,0,0.23159844835710175,0.3744338933528123,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1771,F,2,-0.3687512099234164,-0.3687512099234164,0.3105916727538349,-0.3687512099234164,1,0,-0.36875120992341637,0.3105916727538349,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1772,A,2,1.8325308704384833,1.8325308704384833,0.17238860482103727,1.8325308704384833,1,1,1.8325308704384833,0.17238860482103727,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1773,B,2,-0.7022787978570375,-0.7022787978570375,0.43272461650840033,-0.7022787978570375,2,1,-0.7022787978570375,0.43272461650840033,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1774,C,2,1.3655922473314137,1.3655922473314137,0.06471877282688093,1.3655922473314137,1,1,1.3655922473314137,0.06471877282688093,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1775,F,2,-0.035223621989795235,-0.035223621989795235,0.2842951059167276,-0.035223621989795235,2,1,-0.035223621989795194,0.2842951059167276,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1776,D,1,0.4317150011172744,0.4317150011172744,0.122863403944485,0.4317150011172744,2,1,0.43171500111727446,0.122863403944485,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1777,F,1,0.5651260362907229,0.5651260362907229,0.1393718042366691,0.5651260362907229,1,0,0.5651260362907229,0.1393718042366691,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1779,B,1,3.2333467397596927,3.2333467397596927,0.07450693937180422,3.2333467397596927,2,1,3.2333467397596927,0.07450693937180422,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1780,C,1,-0.43545672751014064,-0.43545672751014064,0.2869247626004383,-0.43545672751014064,2,0,-0.4354567275101406,0.2869247626004383,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1781,F,1,2.6329970814791746,2.6329970814791746,0.06691015339663989,2.6329970814791746,1,1,2.6329970814791746,0.06691015339663989,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1782,D,1,-0.10192913957651947,-0.10192913957651947,0.28268809349890434,-0.10192913957651947,2,1,-0.10192913957651943,0.28268809349890434,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1783,F,1,2.6997025990658985,2.6997025990658985,0.17253469685902115,2.6997025990658985,1,1,2.6997025990658985,0.17253469685902115,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1784,A,1,-0.16863465716324372,-0.16863465716324372,0.20715850986121256,-0.16863465716324372,2,1,-0.16863465716324366,0.20715850986121256,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1785,B,1,1.8325308704384833,1.8325308704384833,0.014755295836376914,1.8325308704384833,1,1,1.8325308704384833,0.014755295836376914,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1786,C,1,2.899819151826071,2.899819151826071,0.07450693937180422,2.899819151826071,1,1,2.899819151826071,0.07450693937180422,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1787,F,1,2.766408116652623,2.766408116652623,0.0014609203798393033,2.766408116652623,1,1,2.766408116652623,0.0014609203798393033,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1788,D,1,1.4990032825048623,1.4990032825048623,0.3732651570489408,1.4990032825048623,2,0,1.4990032825048623,0.3732651570489408,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1789,F,1,1.8992363880252077,1.8992363880252077,0.2908692476260044,1.8992363880252077,2,1,1.8992363880252077,0.2908692476260044,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1790,A,1,3.2333467397596927,3.2333467397596927,0.14857560262965666,3.2333467397596927,2,0,3.2333467397596927,0.14857560262965666,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1791,B,1,1.6324143176783106,1.6324143176783106,0.06515704894083271,1.6324143176783106,2,1,1.6324143176783106,0.06515704894083271,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1792,C,1,0.4984205187039986,0.4984205187039986,0.38772826880934985,0.4984205187039986,0,1,0.49842051870399867,0.38772826880934985,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1793,F,1,3.099935704586244,3.099935704586244,0.0005843681519357158,3.099935704586244,2,1,3.099935704586244,0.0005843681519357158,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1794,D,1,0.2983039659438259,0.2983039659438259,0.12023374726077427,0.2983039659438259,1,1,0.29830396594382597,0.12023374726077427,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1795,F,1,1.4990032825048623,1.4990032825048623,0.06691015339663989,1.4990032825048623,0,1,1.4990032825048623,0.06691015339663989,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1796,A,1,1.4322977649181379,1.4322977649181379,0.4331628926223521,1.4322977649181379,1,1,1.4322977649181379,0.4331628926223521,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1797,B,1,-0.23534017474996796,-0.23534017474996796,0.3894813732651571,-0.23534017474996796,2,1,-0.2353401747499679,0.3894813732651571,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1798,C,0,2.899819151826071,2.899819151826071,0.3706355003652301,2.899819151826071,1,1,2.899819151826071,0.3706355003652301,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1799,F,0,2.432880528719002,2.432880528719002,0.195763330898466,2.432880528719002,2,1,2.432880528719002,0.195763330898466,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1800,D,0,2.56629156389245,2.56629156389245,0.4181154127100073,2.56629156389245,2,0,2.56629156389245,0.4181154127100073,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1801,F,0,-0.5021622450968648,-0.5021622450968648,0.3287070854638422,-0.5021622450968648,0,1,-0.5021622450968648,0.3287070854638422,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1802,A,0,0.898653624224344,0.898653624224344,0.1501826150474799,0.898653624224344,1,0,0.898653624224344,0.1501826150474799,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1803,B,0,0.2315984483571017,0.2315984483571017,0.002775748721694671,0.2315984483571017,1,1,0.23159844835710175,0.002775748721694671,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1804,C,0,3.1666412221729683,3.1666412221729683,0.13864134404674947,3.1666412221729683,1,1,3.1666412221729683,0.13864134404674947,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1805,F,0,-0.43545672751014064,-0.43545672751014064,0.01650840029218406,-0.43545672751014064,2,1,-0.4354567275101406,0.01650840029218406,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1806,D,0,-0.035223621989795235,-0.035223621989795235,0.10430971512052592,-0.035223621989795235,2,1,-0.035223621989795194,0.10430971512052592,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1807,F,0,1.4990032825048623,1.4990032825048623,0.029656683710737763,1.4990032825048623,1,1,1.4990032825048623,0.029656683710737763,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1808,A,0,1.0320646593977925,1.0320646593977925,0.021475529583637687,1.0320646593977925,0,1,1.0320646593977925,0.021475529583637687,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1810,C,0,-0.10192913957651947,-0.10192913957651947,0.2939371804236669,-0.10192913957651947,1,1,-0.10192913957651943,0.2939371804236669,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1811,F,0,2.499586046305726,2.499586046305726,0.23330898466033598,2.499586046305726,2,0,2.499586046305726,0.23330898466033598,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1812,D,0,-0.5688677626835891,-0.5688677626835891,0.17691745799853906,-0.5688677626835891,2,1,-0.5688677626835891,0.17691745799853906,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1813,F,0,2.766408116652623,2.766408116652623,0.3344046749452154,2.766408116652623,2,1,2.766408116652623,0.3344046749452154,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1814,A,0,2.032647423198656,2.032647423198656,0.16683710737764793,2.032647423198656,1,1,2.032647423198656,0.16683710737764793,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1815,B,0,-0.5021622450968648,-0.5021622450968648,0.14696859021183342,-0.5021622450968648,1,1,-0.5021622450968648,0.14696859021183342,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1816,C,0,0.16489293077037745,0.16489293077037745,0.18699780861943024,0.16489293077037745,1,0,0.1648929307703775,0.18699780861943024,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1818,D,0,-0.5021622450968648,-0.5021622450968648,0.34419284149013873,-0.5021622450968648,0,0,-0.5021622450968648,0.34419284149013873,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1819,F,0,2.3661750111322775,2.3661750111322775,0.04061358655953251,2.3661750111322775,2,1,2.3661750111322775,0.04061358655953251,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1820,A,0,0.3650094835305501,0.3650094835305501,0.3593864134404675,0.3650094835305501,2,0,0.3650094835305502,0.3593864134404675,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1821,B,0,-0.035223621989795235,-0.035223621989795235,0.24937910883856826,-0.035223621989795235,2,0,-0.035223621989795194,0.24937910883856826,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1822,C,0,-0.3687512099234164,-0.3687512099234164,0.11190650109569025,-0.3687512099234164,1,0,-0.36875120992341637,0.11190650109569025,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1823,F,0,2.9665246694127956,2.9665246694127956,0.1814463111760409,2.9665246694127956,2,1,2.9665246694127956,0.1814463111760409,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1824,D,0,0.09818741318365323,0.09818741318365323,0.15631848064280499,0.09818741318365323,1,0,0.09818741318365327,0.15631848064280499,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1825,F,0,0.2983039659438259,0.2983039659438259,0.30445580715850984,0.2983039659438259,1,1,0.29830396594382597,0.30445580715850984,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1826,A,0,-0.43545672751014064,-0.43545672751014064,0.3447772096420745,-0.43545672751014064,1,0,-0.4354567275101406,0.3447772096420745,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1827,B,0,-0.10192913957651947,-0.10192913957651947,0.15135135135135133,-0.10192913957651947,2,1,-0.10192913957651943,0.15135135135135133,1,Não houve atraso,Não houve atraso,Desconto abaixo da média,Entrega no Prazo com Desconto Abaixo da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1828,C,0,2.0993529407853804,2.0993529407853804,0.16523009495982469,2.0993529407853804,2,1,2.0993529407853804,0.16523009495982469,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1829,F,0,2.232763975958829,2.232763975958829,0.2698319941563184,2.232763975958829,0,0,2.232763975958829,0.2698319941563184,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1830,D,0,1.699119835265035,1.699119835265035,0.021183345507669843,1.699119835265035,1,1,1.699119835265035,0.021183345507669843,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1831,F,0,-0.035223621989795235,-0.035223621989795235,0.33528122717311903,-0.035223621989795235,2,0,-0.035223621989795194,0.33528122717311903,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1832,A,0,3.03323018699952,3.03323018699952,0.046457268078889696,3.03323018699952,2,0,3.03323018699952,0.046457268078889696,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1833,B,0,0.898653624224344,0.898653624224344,0.15646457268078887,0.898653624224344,0,0,0.898653624224344,0.15646457268078887,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1834,C,0,2.0993529407853804,2.0993529407853804,0.22600438276113952,2.0993529407853804,2,1,2.0993529407853804,0.22600438276113952,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1835,F,0,0.9653591418110683,0.9653591418110683,0.3494521548575602,0.9653591418110683,0,1,0.9653591418110683,0.3494521548575602,1,Não houve atraso,Não houve atraso,Desconto acima ou igual à média,Entrega no Prazo com Desconto Acima da Média,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
